"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Ober, Bailey","641927","R","CU","155","77.5","2182","15.2",0.6812895672861756,0.7613481158953794,43.26073279290395,37.75048745587159,"Curveball","76","270","285",5.510245337032359,5.510245337032365,"-15",4,30,4,45,0,15,"4:30","4:45","-0H 15M"
,"Harris, Hogan","663687","L","CU","154","76.3","2482","18.1",0.7444129378420169,0.8260108262158339,327.82882264642774,320.73679198899856,"Curveball","83","420","435",7.092030657429177,7.092030657429153,"-15",7,0,7,15,0,15,"7:00","7:15","-0H 15M"
,"Ortega, Oliver","661383","R","CU","57","82.3","2436","11.1",0.4923814560091767,0.6890344081041947,42.56186297507563,32.163460574171836,"Curveball","69","270","300",10.398402400903791,10.39840240090379,"-30",4,30,5,0,0,30,"4:30","5:00","-0H 30M"
,"Taylor, Josh","657031","L","CU","30","78.4","2058","8.8",0.40910561474754564,0.6424646832701426,310.80117275108006,317.215500339648,"Curveball","64","465","450",-6.4143275885679145,6.414327588567897,"15",7,45,7,30,0,15,"7:45","7:30","+0H 15M"
,"Beck, Tristan","663941","R","CU","86","79.2","2385","20.3",0.8666385013159661,0.8901127417998353,27.53974194239538,25.25924382510783,"Curveball","89","300","315",2.28049811728755,2.280498117287549,"-15",5,0,5,15,0,15,"5:00","5:15","-0H 15M"
,"Wilson, Bryse","669060","R","CU","155","79.6","2480","19.1",0.8176420839811149,0.6932375159318741,48.40451913928442,67.88167025715681,"Curveball","69","270","225",-19.477151117872396,19.477151117872396,"45",4,30,3,45,0,45,"4:30","3:45","+0H 45M"
,"Pérez, Eury","691587","R","CU","214","81.2","2421","4.7",0.2061423372729854,0.3081260992745512,104.24253225827901,80.14914066280294,"Curveball","31","150","195",24.093391595476078,24.09339159547607,"-45",2,30,3,15,0,45,"2:30","3:15","-0H 45M"
,"López, Pablo","641154","R","CU","373","82.5","2656","15.9",0.6746993975765258,0.7237446750733421,41.85656161526117,36.41102136165952,"Curveball","72","270","285",5.445540253601649,5.445540253601651,"-15",4,30,4,45,0,15,"4:30","4:45","-0H 15M"
,"Olson, Reese","681857","R","CU","101","78.8","2800","21.9",0.8957117721574162,0.9203412883533073,35.989835062090236,33.51399083871689,"Curveball","92","285","300",2.4758442233733433,2.4758442233733513,"-15",4,45,5,0,0,15,"4:45","5:00","-0H 15M"
,"Lucchesi, Joey","664192","L","CU","166","77.8","2136","5.1",0.2241608349362764,0.27599890405503796,346.7271196891113,325.84308337032076,"Curveball","28","390","435",20.88403631879055,20.884036318790614,"-45",6,30,7,15,0,45,"6:30","7:15","-0H 45M"
,"Thornton, Trent","663423","R","CU","48","80.2","3079","21",0.8163550654491148,0.7165026265098504,40.548341513516164,28.288658705042224,"Curveball","72","285","300",12.25968280847394,12.259682808473938,"-15",4,45,5,0,0,15,"4:45","5:00","-0H 15M"
,"Smith, Will","519293","L","CU","67","77","1994","15",0.6870008794813357,0.6179408085365301,329.2352314589167,322.1968883743448,"Curveball","62","420","435",7.03834308457192,7.0383430845718715,"-15",7,0,7,15,0,15,"7:00","7:15","-0H 15M"
,"Wacha, Michael","608379","R","CU","245","74","2150","19.9",0.8555080480916917,0.8628102968588753,28.470742198624805,39.23238027257341,"Curveball","86","300","285",-10.761638073948603,10.761638073948602,"15",5,0,4,45,0,15,"5:00","4:45","+0H 15M"
,"Rodriguez, Grayson","680570","R","CU","172","79.9","2628","18.2",0.7535843101352772,0.7933158226560847,36.889616427970935,32.0518424988897,"Curveball","79","285","300",4.837773929081237,4.837773929081233,"-15",4,45,5,0,0,15,"4:45","5:00","-0H 15M"
,"Garcia, Rico","670329","R","CU","53","82.9","2419","17.4",0.7665359987390133,0.7686928399787796,18.25378750159939,10.473154598896684,"Curveball","77","330","345",7.780632902702706,7.78063290270271,"-15",5,30,5,45,0,15,"5:30","5:45","-0H 15M"
,"Brito, Jhony","666745","R","CU","292","81.4","2195","12.2",0.5420518669893127,0.5004750165677455,49.965036249207486,65.13285662999596,"Curveball","50","255","225",-15.16782038078847,15.167820380788468,"30",4,15,3,45,0,30,"4:15","3:45","+0H 30M"
,"Abbott, Andrew","671096","L","CU","318","80.9","2798","10.8",0.4487240123695051,0.48905659974517546,296.97831239769704,298.8437483349251,"Curveball","49","480","480",-1.865435937228085,1.8654359372281186,"0",8,0,8,0,0,0,"8:00","8:00"," 0H 00M"
,"Boyd, Matthew","571510","L","CU","87","73.8","2572","22.2",0.9038630108243716,0.8793268490272975,305.536689795461,305.4953961943223,"Curveball","88","465","465",0.04129360113864777,0.04129360113867686,"0",7,45,7,45,0,0,"7:45","7:45"," 0H 00M"
,"Bumgarner, Madison","518516","L","CU","69","77.2","2286","11.1",0.4850201648440589,0.6539365815636587,293.89885771970927,302.0243543310528,"Curveball","65","495","480",-8.125496611343522,8.125496611343529,"15",8,15,8,0,0,15,"8:15","8:00","+0H 15M"
,"Greinke, Zack","425844","R","CU","301","72.6","2413","18.4",0.7694118899565057,0.7620540861900592,51.9459113674138,41.25114888099313,"Curveball","76","255","270",10.694762486420672,10.694762486420673,"-15",4,15,4,30,0,15,"4:15","4:30","-0H 15M"
,"Misiewicz, Anthony","664948","L","CU","58","78.8","2837","16.8",0.6925937309522219,0.6896036744892765,329.5636238183889,338.6934118103807,"Curveball","69","420","405",-9.129787991991805,9.129787991991838,"15",7,0,6,45,0,15,"7:00","6:45","+0H 15M"
,"Montgomery, Jordan","656756","L","CU","642","80.5","2355","9.3",0.40839848385773925,0.5379542255553376,319.23303557557824,339.6638532586381,"Curveball","54","435","405",-20.430817683059843,20.43081768305984,"30",7,15,6,45,0,30,"7:15","6:45","+0H 30M"
,"Sims, Lucas","608371","R","CU","60","78.1","3179","21.8",0.8454226124830408,0.8275020866617195,45.021527918921976,43.72413785926173,"Curveball","83","270","270",1.2973900596602448,1.297390059660247,"0",4,30,4,30,0,0,"4:30","4:30"," 0H 00M"
,"Herget, Jimmy","623474","R","CU","185","77.2","2858","18.2",0.713705156182803,0.5726226873409082,81.10901121454727,99.39743235237972,"Curveball","57","195","165",-18.288421137832458,18.288421137832465,"30",3,15,2,45,0,30,"3:15","2:45","+0H 30M"
,"Pivetta, Nick","601713","R","CU","585","79.4","2795","22.1",0.8829100158875761,0.8463395575938235,25.99398477254607,22.317371927625175,"Curveball","85","315","315",3.6766128449208964,3.6766128449208964,"0",5,15,5,15,0,0,"5:15","5:15"," 0H 00M"
,"Tarnok, Freddy","676206","R","CU","30","79.8","2396","15.8",0.6711131013801379,0.7311526745137442,22.67948694822732,12.760100402669735,"Curveball","73","315","330",9.919386545557586,9.919386545557582,"-15",5,15,5,30,0,15,"5:15","5:30","-0H 15M"
,"Naile, James","664942","R","CU","119","83.1","2687","17.3",0.732891888666708,0.5732595475334059,56.539000836721286,73.18356298050357,"Curveball","57","240","210",-16.64456214378228,16.644562143782274,"30",4,0,3,30,0,30,"4:00","3:30","+0H 30M"
,"Steele, Justin","657006","L","CU","18","80.7","2681","17.1",0.7068792398570644,0.7511377822673463,318.0782642526698,319.5138999549503,"Curveball","75","450","435",-1.4356357022805355,1.4356357022805484,"15",7,30,7,15,0,15,"7:30","7:15","+0H 15M"
,"Lorenzen, Michael","547179","R","CU","28","82.3","2624","15.6",0.6513842109652088,0.6413945203722449,31.61458247282897,13.37599091942144,"Curveball","64","300","330",18.23859155340753,18.238591553407524,"-30",5,0,5,30,0,30,"5:00","5:30","-0H 30M"
,"Soriano, José","667755","R","CU","243","86.8","2228","15.8",0.7317138832233862,0.7192313166701686,29.767043539017322,48.33403450804306,"Curveball","72","300","270",-18.56699096902574,18.566990969025746,"30",5,0,4,30,0,30,"5:00","4:30","+0H 30M"
,"Nolin, Sean","543594","L","CU","11","76.1","2143","19.9",0.8870446622258855,0.9023700121359022,316.7722839848152,321.89160358438744,"Curveball","90","450","435",-5.119319599572236,5.119319599572278,"15",7,30,7,15,0,15,"7:30","7:15","+0H 15M"
,"Bernardino, Brennan","657514","L","CU","367","77.6","2616","18.2",0.7423785756922053,0.6585286217415522,302.11703644088453,282.27177582876607,"Curveball","66","480","510",19.845260612118466,19.845260612118484,"-30",8,0,8,30,0,30,"8:00","8:30","-0H 30M"
,"Bird, Jake","656234","R","CU","273","81.7","2865","19.1",0.8593919708867959,0.8325596845471795,66.0914973215178,57.3492417046007,"Curveball","83","225","240",8.742255616917106,8.742255616917102,"-15",3,45,4,0,0,15,"3:45","4:00","-0H 15M"
,"Houser, Adrian","605288","R","CU","153","79.4","1973","16.6",0.7811955615627005,0.936606241701072,24.415572030784574,29.556890845941837,"Curveball","94","315","300",-5.141318815157263,5.141318815157259,"15",5,15,5,0,0,15,"5:15","5:00","+0H 15M"
,"Bielak, Brandon","656232","R","CU","155","79.5","2393","19.1",0.8175920964255737,0.8526810968403937,26.630710160747725,18.6180029420498,"Curveball","85","300","330",8.012707218697926,8.01270721869793,"-30",5,0,5,30,0,30,"5:00","5:30","-0H 30M"
,"Ryu, Hyun Jin","547943","L","CU","142","68.9","2473","22.5",0.9161864703352723,0.9072126494844175,321.95520384067527,321.7977018157777,"Curveball","91","435","435",0.15750202489755338,0.15750202489756981,"0",7,15,7,15,0,0,"7:15","7:15"," 0H 00M"
,"Carrasco, Carlos","471911","R","CU","147","80.1","2700","12.8",0.5242001172847127,0.5758366843429433,51.027069100416526,49.27818803967787,"Curveball","58","255","255",1.748881060738654,1.7488810607386545,"0",4,15,4,15,0,0,"4:15","4:15"," 0H 00M"
,"Wentz, Joey","666214","L","CU","304","77.5","2489","17.2",0.7232057097559783,0.7259076209939809,314.16367107760334,327.289951925754,"Curveball","73","450","420",-13.126280848150657,13.126280848150627,"30",7,30,7,0,0,30,"7:30","7:00","+0H 30M"
,"Marsh, Alec","679525","R","CU","200","81.1","2505","15.4",0.6668010918468232,0.778998163723137,37.91661319589937,39.191372366814704,"Curveball","78","285","285",-1.2747591709153312,1.274759170915339,"0",4,45,4,45,0,0,"4:45","4:45"," 0H 00M"
,"García, Yimi","554340","R","CU","362","83.6","2804","13.7",0.5655122614131018,0.5589001925550867,87.20370560153255,73.77361308492092,"Curveball","56","180","210",13.430092516611623,13.430092516611616,"-30",3,0,3,30,0,30,"3:00","3:30","-0H 30M"
,"Woodruff, Brandon","605540","R","CU","82","82.9","2539","9.6",0.4118424816202674,0.49731407391465776,37.883613296213895,14.27149142876192,"Curveball","50","285","330",23.612121867451975,23.612121867451975,"-45",4,45,5,30,0,45,"4:45","5:30","-0H 45M"
,"Battenfield, Peyton","685410","R","CU","59","79.7","2504","10.9",0.44888951119333115,0.5415876752914313,26.50712968305416,15.866385349207178,"Curveball","54","300","330",10.640744333846982,10.640744333846984,"-30",5,0,5,30,0,30,"5:00","5:30","-0H 30M"
,"Rodón, Carlos","607074","L","CU","73","79.7","2500","15.9",0.6727248441750191,0.6903395662413154,321.95965876438333,334.2108929187942,"Curveball","69","435","405",-12.251234154410838,12.25123415441079,"30",7,15,6,45,0,30,"7:15","6:45","+0H 30M"
,"Anderson, Chase","502624","R","CU","55","77.5","2151","19.4",0.9234273654020486,0.9651951720470228,25.577478148588227,22.547287962202688,"Curveball","97","315","315",3.030190186385539,3.030190186385538,"0",5,15,5,15,0,0,"5:15","5:15"," 0H 00M"
,"Rosenberg, Kenny","670046","L","CU","33","77.3","2496","14.5",0.6074100283739157,0.6306561555295386,334.18294357942864,348.15935481198363,"Curveball","63","405","390",-13.976411232554995,13.976411232554957,"15",6,45,6,30,0,15,"6:45","6:30","+0H 15M"
,"Gore, MacKenzie","669022","L","CU","447","83.2","2310","9.3",0.41643795514688214,0.49632069101612825,338.20723365730964,8.860272434420011,"Curveball","50","405","345",-30.653038777110396,30.653038777110353,"60",6,45,5,45,1,0,"6:45","5:45","+1H 00M"
,"Maeda, Kenta","628317","R","CU","62","76.4","2738","20.4",0.8338123873756216,0.7916029746086981,39.84347115956811,33.25443926803979,"Curveball","79","285","300",6.589031891528322,6.589031891528317,"-15",4,45,5,0,0,15,"4:45","5:00","-0H 15M"
,"Muller, Kyle","666205","L","CU","215","81.2","2333","12.7",0.5488336380889534,0.6384493885123975,329.7929061708061,343.3800615119482,"Curveball","64","420","390",-13.587155341142136,13.587155341142111,"30",7,0,6,30,0,30,"7:00","6:30","+0H 30M"
,"Seabold, Connor","657756","R","CU","28","78.7","2589","10.7",0.4847094847396877,0.5703881908640945,58.03580785292742,26.62907564515416,"Curveball","57","240","300",31.40673220777326,31.406732207773256,"-60",4,0,5,0,1,0,"4:00","5:00","-1H 00M"
,"Gott, Trevor","641627","R","CU","69","80.7","1926","15.9",0.745485510059477,0.8702360743777539,46.1659729436162,40.61292241548327,"Curveball","87","270","285",5.553050528132928,5.5530505281329345,"-15",4,30,4,45,0,15,"4:30","4:45","-0H 15M"
,"Stephens, Jackson","623451","R","CU","44","75","2933","20.8",0.8177876688054181,0.7739052647963073,57.02693334169287,49.993234897008875,"Curveball","77","240","255",7.033698444683992,7.033698444683994,"-15",4,0,4,15,0,15,"4:00","4:15","-0H 15M"
,"Rea, Colin","607067","R","CU","149","78.7","2200","16.8",0.7484910502676786,0.7831720309930722,45.34310191669951,34.51051138805923,"Curveball","78","270","285",10.832590528640281,10.832590528640281,"-15",4,30,4,45,0,15,"4:30","4:45","-0H 15M"
,"Megill, Tylor","656731","R","CU","185","77.2","2318","18.7",0.8045425384760071,0.7996962225289984,35.046786684917436,26.407543510388138,"Curveball","80","285","300",8.639243174529298,8.639243174529298,"-15",4,45,5,0,0,15,"4:45","5:00","-0H 15M"
,"Gillaspie, Logan","670810","R","CU","26","82.7","2280","15",0.6557545896571993,0.6932092024935144,25.758856296831055,11.238853683828552,"Curveball","69","315","345",14.520002613002504,14.520002613002504,"-30",5,15,5,45,0,30,"5:15","5:45","-0H 30M"
,"Bibee, Tanner","676440","R","CU","216","78.4","2720","18.2",0.7472682316895819,0.7384900342116989,33.17749581338202,37.35359393878596,"Curveball","74","300","285",-4.176098125403939,4.176098125403942,"15",5,0,4,45,0,15,"5:00","4:45","+0H 15M"
,"Irvin, Cole","608344","L","CU","176","77.2","2211","17.9",0.7821916508478638,0.6008326502814176,314.8555535853209,295.5113793726068,"Curveball","60","450","495",19.34417421271405,19.34417421271406,"-45",7,30,8,15,0,45,"7:30","8:15","-0H 45M"
,"Solomon, Peter","656981","R","CU","34","80","1935","19.2",0.9450130303795172,0.9644607317124295,11.002546773140864,6.879300857223598,"Curveball","96","345","345",4.123245915917266,4.123245915917265,"0",5,45,5,45,0,0,"5:45","5:45"," 0H 00M"
,"Adon, Joan","672851","R","CU","189","80.8","2414","12",0.5233088637278573,0.5764822745634938,58.1920970067289,35.59947972335493,"Curveball","58","240","285",22.59261728337397,22.59261728337396,"-45",4,0,4,45,0,45,"4:00","4:45","-0H 45M"
,"Leiter Jr., Mark","643410","R","CU","95","73.4","2293","22.4",0.9477609051144111,0.9692381721988895,22.576821257271064,23.78276324906429,"Curveball","97","315","315",-1.2059419917932246,1.2059419917932221,"0",5,15,5,15,0,0,"5:15","5:15"," 0H 00M"
,"Mantiply, Joe","573009","L","CU","157","80.3","2451","10.2",0.44412785995613585,0.4379268654436378,324.25715238553084,301.12969581455854,"Curveball","44","435","480",23.1274565709723,23.127456570972264,"-45",7,15,8,0,0,45,"7:15","8:00","-0H 45M"
,"Giolito, Lucas","608337","R","CU","49","77.9","2334","19",0.8208890298140564,0.9100195854789229,17.431726204521567,20.073318903744365,"Curveball","91","330","315",-2.641592699222798,2.6415926992227954,"15",5,30,5,15,0,15,"5:30","5:15","+0H 15M"
,"Pérez, Cionel","672335","L","CU","56","83.5","2772","19.6",0.8057854967852515,0.7806551553875982,335.2466634041255,327.2353236127762,"Curveball","78","405","420",8.011339791349315,8.011339791349265,"-15",6,45,7,0,0,15,"6:45","7:00","-0H 15M"
,"Fulmer, Carson","608334","R","CU","27","81.3","2688","14",0.5741199554344159,0.6350089379347328,41.01482451336821,36.6443232676944,"Curveball","64","285","285",4.3705012456738075,4.370501245673807,"0",4,45,4,45,0,0,"4:45","4:45"," 0H 00M"
,"Blach, Ty","621389","L","CU","79","78.9","2308","7.3",0.34301943446720284,0.5344524046251646,314.10214547694204,331.109652598588,"Curveball","53","450","420",-17.007507121645972,17.007507121645986,"30",7,30,7,0,0,30,"7:30","7:00","+0H 30M"
,"Karinchak, James","675916","R","CU","317","82.8","2317","9.5",0.4177276793811612,0.4519122262836229,19.45826752684613,348.6387206506329,"Curveball","45","315","390",30.81954687621328,30.81954687621328,"-75",5,15,6,30,1,15,"5:15","6:30","-1H 15M"
,"Feltner, Ryan","663372","R","CU","68","79.8","2575","13.9",0.603011112402104,0.616615262267462,49.002491078345685,52.77007463277806,"Curveball","62","255","255",-3.7675835544323775,3.7675835544323695,"0",4,15,4,15,0,0,"4:15","4:15"," 0H 00M"
,"Fried, Max","608331","L","CU","279","74.2","2775","22.1",0.8840137155493685,0.8763973303477275,331.63461877257885,333.55754068979934,"Curveball","88","420","420",-1.922921917220492,1.9229219172204763,"0",7,0,7,0,0,0,"7:00","7:00"," 0H 00M"
,"Smeltzer, Devin","656970","L","CU","54","74.6","2555","20.2",0.8148334624504856,0.7786860637190044,307.7596486951149,315.62913325041677,"Curveball","78","465","450",-7.869484555301881,7.869484555301861,"15",7,45,7,30,0,15,"7:45","7:30","+0H 15M"
,"Anderson, Nick","623433","R","CU","274","80.7","1933","5.6",0.2679040311075765,0.2788456321539236,76.90209026802478,29.86199237989618,"Curveball","28","210","300",47.0400978881286,47.0400978881286,"-90",3,30,5,0,1,30,"3:30","5:00","-1H 30M"
,"Turnbull, Spencer","605513","R","CU","38","78.6","2553","20",0.8142398875233046,0.7753048802266209,48.93873895931091,38.95432185935789,"Curveball","78","255","285",9.98441709995302,9.984417099953022,"-30",4,15,4,45,0,30,"4:15","4:45","-0H 30M"
,"Wicks, Jordan","696136","L","CU","49","78.2","2845","17.5",0.7305604328344021,0.677216792329891,322.7238015452671,334.11874763460503,"Curveball","68","435","405",-11.394946089337907,11.39494608933788,"30",7,15,6,45,0,30,"7:15","6:45","+0H 30M"
,"De Jong, Chase","608328","R","CU","35","76.6","2576","19.6",0.8045292889706188,0.8265663951101039,33.53800567880424,24.689146712719918,"Curveball","83","300","315",8.848858966084322,8.848858966084322,"-15",5,0,5,15,0,15,"5:00","5:15","-0H 15M"
,"Bednar, David","670280","R","CU","275","77.9","2450","14",0.5954781797411868,0.6610511456360594,49.280708578862544,38.11383357278237,"Curveball","66","255","285",11.166875006080176,11.166875006080174,"-30",4,15,4,45,0,30,"4:15","4:45","-0H 30M"
,"Banks, Tanner","621383","L","CU","151","81","2320","14.3",0.63970144952153,0.3744772824321747,270.6551653034777,255.41042089263158,"Curveball","37","540","570",15.244744410846124,15.244744410846188,"-30",9,0,9,30,0,30,"9:00","9:30","-0H 30M"
,"Irvin, Jake","663623","R","CU","646","80.9","2408","15.1",0.6533235973071857,0.7094512965552783,56.404659890141104,61.1967257944513,"Curveball","71","240","240",-4.792065904310192,4.7920659043102045,"0",4,0,4,0,0,0,"4:00","4:00"," 0H 00M"
,"Pearson, Nate","663878","R","CU","105","80.4","2586","19.5",0.8134417417241528,0.8534260436311724,38.99835745538431,40.77800531464243,"Curveball","85","285","285",-1.7796478592581195,1.7796478592581173,"0",4,45,4,45,0,0,"4:45","4:45"," 0H 00M"
